"","caption","commentsCount","displayUrl","firstComment","hashtags.0","hashtags.1","hashtags.2","hashtags.3","hashtags.4","hashtags.5","hashtags.6","hashtags.7","hashtags.8","hashtags.9","hashtags.10","hashtags.11","inputUrl","isCommentsDisabled","isPinned","isSponsored","likesCount","locationName","ownerUsername","productType","timestamp","type","url","videoPlayCount","date","Board","EngagementType","Board1","Board2","Board3","Social","Cultural","Political","Activism"
"50","🎉 We're so excited to be partnering with this year's International Congress of Polish Student Societies!

🇵🇱 The Congress is an annual summit for Polish student societies/associations from all over the world to come together, make connections, and celebrate their culture!

🎟️ It will be held in Paris just over a month from now on the 28th of February and the 1st of March, so don't wait to get those tickets!",1,"https://scontent-xxb1-1.cdninstagram.com/v/t51.29350-15/472484591_1538740236809986_4935105139138615978_n.heic?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=scontent-xxb1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QECk57VUwGdpoBkZ2TDGfe3y30jLrCNEVTjgJ0RcV9pGtnfX37Ug6CzDsg5zfV5Kus&_nc_ohc=fyzKBP-LxcMQ7kNvwEC_s65&_nc_gid=s3F0Bh_qtqyWKzJHVQ2JLg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfcECiAjmC9YYR4dK1f48o2P3dFy4Cj2owjyscvOA7dkzQ&oe=690583BD&_nc_sid=10d13b","Happy to have you on board!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",36,"Paris, France","abba.association.leiden",NA,"2025-01-24T12:13:17.000Z","Image","https://www.instagram.com/p/DFNTn_tC9Y4/",NA,2025-01-24,2,"Political",0,1,0,0,0,1,0
"51","✨ Last week, NLT and ABBA teamed up for an unforgettable quiz night: Baltics and Beyond! 🎉🌍

Over 70 international students joined us for an evening packed with fun, facts, and friendly competition. We were also honored to host a special guest, Inga Samoškaitė from the Transatlantic Security Initiative, who added an exciting touch to the event! 🌟

The quiz wasn’t just a test of knowledge—it was a journey through the rich cultures of the Baltic countries and Eastern Europe. 🌏 By the end of the quiz, FOUR teams were neck-and-neck for first place! After some intense speed rounds, we crowned our champions. 🏆✨

A HUGE thank you to everyone who participated and made the night so special. And an extra big shoutout to the @abba.association.leiden for their incredible support and collaboration—we couldn’t have done it without you! 💙💛",1,"https://scontent-ord5-3.cdninstagram.com/v/t51.29350-15/469273485_8477155649062546_4981962138939587276_n.webp?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHxzGhuI0dm3H5OSEuCqrR6dS_yAJ18LIB3V2aUsqzqfqZIuyXeS48Pi5aqjk8G8bE&_nc_ohc=KXiuwS1H5n0Q7kNvwGGu88M&_nc_gid=oYwlxZ_Z_kEX87QkHtzhHg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfeJeFxRGaTWc5dDQZxZi8u2mJk7XeePYCnWkHKm0LGOEg&oe=69057221&_nc_sid=10d13b","So happy to have had the opportunity to collaborate! Looking forward to more in the future 👏",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",118,NA,"nlt_jaunimo_sajunga",NA,"2024-12-02T11:49:44.000Z","Sidecar","https://www.instagram.com/p/DDEyzOCoBOc/",NA,2024-12-02,2,"Cultural",0,1,0,0,1,0,0
"52","*CANCELLED*
🍴 ABBA and the Hungarian Youth Association invite you to a Hungarian cooking workshop to kickstart the new semester!

😋 Ready to discover the flavors of Hungary? Join us for a hands-on Hungarian Cooking Workshop where you'll learn how to make the iconic street food, Lángos – golden, crispy deep-fried dough topped with sour cream, grated cheese, and garlic! 

📆 Thursday, Feb 6
⏰ 17:00-18:30
📍 Beehive Common Room
🔗 Sign up via the link in our bio!

💶 We kindly ask you for a €4.50 donation in order to participate in the event.

👥 Don’t wait up - the number of spots is limited so register now!",0,"https://scontent-dfw5-3.cdninstagram.com/v/t51.29350-15/472608825_1276303956930176_6069927782878329134_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGjhtwkVDsaZ59E3XDZ27r1EK3EwnG3Cg8NJNavRZAI_ZZebKd1n7ql95KwHSDZ0sw&_nc_ohc=IiA3MxjXyf0Q7kNvwGPU_Ii&_nc_gid=1nLIyaD8T2ihOBnQR_bo1A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afdm_cdMkDSWKyHonoXvEMWM2CjdyD7nzOnnIhB_JLqATg&oe=690571F3&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",47,NA,"abba.association.leiden",NA,"2025-01-30T15:45:28.000Z","Image","https://www.instagram.com/p/DFdIra5iAvf/",NA,2025-01-30,2,"Workshop",0,1,0,0,0,0,0
"53","💫Ready to kickstart the new semester?

🎲Join ABBA for a borrel where you can reunite with old friends or meet new people while enjoying some board games and drinks!

📆 Tuesday, 11th February
⏰ 8pm
📍 Leopold Cafe, Plein 17, Den Haag",1,"https://scontent-atl3-2.cdninstagram.com/v/t51.29350-15/472693001_9034553843259050_1170261040104467098_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG0Qd1V_Vh_PDCnJZ1BPXZQlcC23Qe0BXazWnWtsXu8BYSogw6CMLUyLaSeMSn749w&_nc_ohc=168-c1YMjDcQ7kNvwGGOgcQ&_nc_gid=-iEGw3PLl1cFZfXjltuykg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfdTA8xfr9usber-8t0Jyuv3eZnsBD6dIcRXhVYW9rCMMg&oe=690577B2&_nc_sid=10d13b","🔥🔥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",29,NA,"abba.association.leiden",NA,"2025-02-05T18:50:56.000Z","Image","https://www.instagram.com/p/DFs6rBmCjO8/",NA,2025-02-05,2,"Social",0,1,0,1,0,0,0
"54","While Christmas is oftentimes celebrated as a joyous occasion filled with warmth and festivities, it’s important to acknowledge that it isn’t the best time of the year for everyone. 

Sending love to those who may find this time of the year challenging ❤️‍🩹.",6,"https://instagram.fmem1-2.fna.fbcdn.net/v/t51.29350-15/470955474_1117642309364959_923159195756768344_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fmem1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHbcsqI6BKDqiMR45Gwd78986p2NP5bt055gyPd2RMXNahXw4z8dBiI5aquNi1Kbr-3pkHRMesLZoFJjywGMLqC&_nc_ohc=QFHMI1EX3ZIQ7kNvwFM2jag&_nc_gid=70kKNvwnDBJKIlHoPd1v5g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afc_CWaBEAFPQj8bV7eelHoqNR2RJK2bgjh97-TIpXbyVQ&oe=69057B95&_nc_sid=10d13b","This is very meaningful",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",-1,NA,"abba_association_utrecht",NA,"2024-12-26T08:14:05.000Z","Sidecar","https://www.instagram.com/p/DECNMsetY18/",NA,2024-12-26,2,"Social",0,1,0,1,0,0,0
"55","🫠 When you have to resort to memes to fight prοραgαηda

💬 For context: @universiteitleiden plans to screen “Rυββιαns at Wαr”, a film that whitewashes Rυββια’s wαr crimεs and spreads pro-Rυββιαη disinformation. ABBA Student Association and @nlt_jaunimo_sajunga call for its immediate cancellation.",40,"https://scontent-ord5-3.cdninstagram.com/v/t51.2885-15/486386310_17951661896948578_7504097354279041062_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEMZS7NKvgz6403LY74GMiFUuCv5bk9YKweaLt1O01pDSIOAE7AcMNy7kn5lR1D8Zzxs7Mrt4TxEv6CyTH7gIpc&_nc_ohc=AAHPm1ch-lwQ7kNvwF0DBfD&_nc_gid=bWCA7p9jIwVl_9jc0t5zqg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afd7ba0koxMALMeijUj07TGZRh5QtDOf-zk2DqKfnhjnHA&oe=69056ACE&_nc_sid=10d13b","Please try and justify this @universiteitleiden it’s disgraceful.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",644,NA,"abba.association.leiden",NA,"2025-03-24T21:19:43.000Z","Image","https://www.instagram.com/p/DHmNDzwNPku/",NA,2025-03-24,2,"Activism",0,1,0,0,0,0,1
"56","🔹 «NATO Summit 2025: Alliance’s Response to Growing Challenges and Support to Ukraine» 🔹

In an era of increasing global uncertainty, NATO’s role in maintaining security and supporting Ukraine remains more critical than ever. This event organized by NLT and ABBA youth associations will bring together influential policymakers, military experts, and thought leaders to discuss NATO’s strategic direction and the challenges ahead.

We are honored to have the support of the Embassy of Lithuania and the Embassy of Ukraine, who are official collaborators of this event. Representatives from both embassies will be present, sharing their insights on regional security, diplomatic efforts, and international cooperation.

📅 Date: February 13, 2025
📍 Location: University of Amsterdam, Roeterseiland campus, room A 2.11

This is a must-attend event for anyone. Whether you’re a student, professional, or policy enthusiast, don’t miss this opportunity to engage in critical discussions shaping the future.

💬 Spread the word and invite your network! Let’s come together for an insightful conversation on the future of NATO and its unwavering support for Ukraine.

Registration is mandatory, link in bio!",3,"https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/476368564_17884798689211513_4490939308960229169_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHQa_jqvGGpHDL2StoMCBmt9q9EvrdvZQw0OWqUyb0ZG1zGPsP2TLrc3MwM2hLYP0oenrR0xLk7F_5CRXheTlmX&_nc_ohc=CX7SsC9lHb4Q7kNvwGKbrZE&_nc_gid=8xpe7a2_jp6xP-TdX4x8Jw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aff9ogVT00wwJZZ39jw1I7VzhB2klwcrwf3216iRNZYHug&oe=69059000&_nc_sid=10d13b","🔥🔥🔥👏",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",90,"University of Amsterdam / Universiteit van Amsterdam","abba.association.amsterdamm",NA,"2025-02-06T17:06:03.000Z","Sidecar","https://www.instagram.com/p/DFvTdrhtQeQ/",NA,2025-02-06,2,"Political",0,1,0,0,0,1,0
"57","📣Join us in demanding that Leiden University and Cafe Utopie cancel their planned screening of ‘’Russians at War’’.

❌There is no excuse for complying with the promotion of Russian propaganda.

How can you help:

1 speak out: Drop a comment below and make your stance clear

2 Spread the word: Share this post to your stories

3 Tag and pressure: Mention: @universiteitleiden @leidenuniversitythehague  @thehaguepeaceprojects  @lucthehague  @leidenuniversityfgga @leidenhumanities @leidensocialsciences  @polscileiden @utopiegrandcafe @de_vierde_golf @nieuwevredesbeweging @diem25.org",156,"https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/485929775_17873799543315332_4934651190006626612_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGykoofnA8j3YNxdQsdWBfxdCAWvyWYyGZcayz0AejSR5y9DkC8z01zi-46X9MN-Ek&_nc_ohc=SYK_BClvV8YQ7kNvwE8yXrV&_nc_gid=8bxezm2JeAzhrhPoVsbZlg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afft_Zv-RDrSKsP1ts6KDuAVnpflVHLw6TUuevZHCIY4yw&oe=690583D7&_nc_sid=10d13b","I don't understand the accusations: 1. You just say ""the movie promotes Russian propaganda"", but do not specify how. It is because the only propaganda in the movie comes from the interviewed soldiers, who are being asked their opinion on the war and why they are in Ukraine to kill - I cannot see propaganda by filmmakers, they are just showing the life on the Russian side of the front. 2. Illegal filmmaking - do you think the Oscar winners, who was filming the Israli-Palestinian war didn't break any international law there?and to be honest - the filmmaking was not fully legal also according to the Russian authorities, so they do not respect neither the Russian laws. 3. Ignorés war crimes. This one is just stupid: If the filmmaker couldn't find any war crimes on her trip, that doesn't mean she hid them on purpose - Russians (for the most) do not just have dead Ukrainian children and killed war prisoners every 10 meters, they are hidden and not too easy to find.. At the end the film is just viewing, without commentaires the view of the Russian soldiers on the war. Now we can see, how stupid they in many places are and we can better understand how to defeat them. We shouldn't just ban all movies, which do not picture the worst of Russia's crimes and a ton of the Ukrainian propaganda, which pictures every Russian (even civils) as orcs and draw an alternative reality, where Ukraine had killed 1 million Russian soldiers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",866,NA,"abba_association_utrecht",NA,"2025-03-24T11:45:39.000Z","Sidecar","https://www.instagram.com/p/DHlLXVJsCnb/",NA,2025-03-24,2,"Activism",0,1,0,0,0,0,1
"58","🌍 On the 27th-28th of this month, our Academia committee had the honor of visiting the European Parliament in Brussels. We joined an informative session with MEP Javi Lopez, discussing the revision of the Ambient Air Quality Directive and its crucial implementation for the future of our planet.
This visit, was facilitated by @yeenetwork , which provides a platform for youth activism connected to the environment.🌱

Why does air quality matter for the countries of the Adriatic, Baltic, Black, and Azov seas regions? Our regions share unique ecosystems but also interconnected challenges. Air pollution doesn’t stop at borders—it harms biodiversity, human health, and the climate we all share.
Air pollution is the single largest environmental health risk in the EU, causing chronic illnesses and premature deaths. Tackling it isn’t just about statistics—it’s about protecting our communities and lives, simultaneously ensuring a healthier future for generations to come.

With this informative reel we want to invite you to not shy away from environmental topics and youth activism, because YOUR voice truly matters.👥

#sustainability #Youthforenvironment #AAQD #youthactivism #environmentalactivism",8,"https://scontent-mia3-3.cdninstagram.com/v/t51.2885-15/475574583_611084351786242_7519410081854490050_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHlJGgZ4a1HTVt2wDcwzCCm5NLnTUHOAb-m4b128E0Yznm4tzOOeaORgCnBePzMzPY&_nc_ohc=XocrCQzyMC4Q7kNvwE9yAiV&_nc_gid=PoCN2jUc5yvylo7GBsQU3w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AffLFnpOAIaAhnXI1G4ssJu0BjjuK4ovRi42EGiaDSBXGw&oe=690583D8&_nc_sid=10d13b","Great vidéo ! ❤️","sustainability","Youthforenvironment","AAQD","youthactivism","environmentalactivism",NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",-1,NA,"abba_association_utrecht","clips","2025-01-30T17:48:13.000Z","Video","https://www.instagram.com/p/DFdWRqugIJv/",2539,2025-01-30,2,"Social",0,1,0,1,0,0,0
"59","🥳”Ką žino lietuvis” goes beyond in our exciting quiz night „Baltics and Beyond”! Join us for an evening of knowledge, fun, and cultural connection on November 29th at Leiden University’s Wijnhaven campus in The Hague.

This special event, organized through a collaboration between NLT and ABBA associations, aims to bring together Eastern European students and anyone interested in the rich history and culture of the Baltic region and beyond.

🌐What to Expect

Test your knowledge of Baltic countries history, culture, and current events in a friendly competition. From Lithuanian trivia to questions about the broader Baltic and more, this quiz night promises to be both educational and entertaining.

📁Registration

Registration is mandatory for this event. You can sign up individually or as a team of up to 6 people. Don’t worry if you don’t have a full team – we’ll help match you with other participants! Sign up in link via our bio (NLT and ABBA bios)

📆Date: November 29, 2024
🕛Time: 18:30
📍Location: Leiden University, Wijnhaven campus, Room 2.02, The Hague

Join us for a night that goes beyond borders and brings the spirit of Baltic region to the heart of The Hague!

🇱🇹 The event is sponsored by the Embassy of the Republic of Lithuania to the Kingdom of the Netherlands",1,"https://scontent-sea5-1.cdninstagram.com/v/t51.2885-15/467326449_17935798178948578_5311655733815377480_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QGkT2c6yT2ANm5T7ne_n6cWLOfu9pDnDd25lS_NMd5MkIuQrmFEXWg8hJJ_n9z0k0M&_nc_ohc=pPIs_YLldwsQ7kNvwG2Drkx&_nc_gid=zp2O_vA9DGtrsyles8GZkA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfcBrtXIfR7yMod7OtgKvZ8kXUBeSAK_FhgASUFIWNopqg&oe=69059A60&_nc_sid=10d13b","That must be interesting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",80,NA,"abba.association.leiden",NA,"2024-11-15T12:00:06.000Z","Image","https://www.instagram.com/p/DCZCeQ3NddX/",NA,2024-11-15,2,"Cultural",0,1,0,0,1,0,0
"60","❄️ Feeling the winter vibes already? ABBA Student Association would like to invite you to the winter edition of its iconic Cultural Festival, this semester under the theme of Winter Wonders!

🥘 This festival you will be able to feel, smell and taste Christmas of the countries of ABBA region. Try out the regional foods, sip on drinks and prepare yourself for the activities of winter holidays. Get a chance to learn traditional dances, sing carols and get filled up with lots of delicious foods!

📆 November 26, Tuesday
⏰ 17:00-20:30
📍 Beehive Common Room
💸 6.5€ or 5€ for ABBA members 
🔗 Register via link in our bio!

🌍 You will get a chance to try out unlimited foods, drinks and immerse yourself in traditions from 🇱🇹 Lithuania, 🇱🇻 Latvia, 🇵🇱 Poland, 🇷🇴 Romania, 🇲🇩 Moldova, 🇭🇷 Croatia, 🇬🇪 Georgia, 🇺🇦 Ukraine and 🇭🇺 Hungary!

✨ Make sure to register as soon as possible to secure your spot and a share of the amazing foods, drinks and fun from the region!",7,"https://scontent-atl3-2.cdninstagram.com/v/t51.29350-15/467597402_2041983632940170_2282523277563190866_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHpfBjA-DY4Ol0MGMpVznicjuLqbDUoHcb0_A2nTbm8X8n3XXlkwR_mB-4xg96oyxQ&_nc_ohc=ZnL2cYyGJrsQ7kNvwGMnDjZ&_nc_gid=RbrkSzV-p-EB6dv48k0hvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afc1m24pkf-wiKAUYDC6MYdlKq2w5Xb-BvQlgsVogg7MgQ&oe=69058730&_nc_sid=10d13b","Going to be so delicious 🤤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",65,NA,"abba.association.leiden",NA,"2024-11-20T12:57:03.000Z","Image","https://www.instagram.com/p/DCmA9uFC-6m/",NA,2024-11-20,2,"Cultural",0,1,0,0,1,0,0
"61","🕯️When you light your candle today to commemorate the victims of Holodomor, remember the genocide and war happening in Ukraine today at the hand of russia.

🇺🇦 Besides Holodomor (1932-1933), Ukraine experienced two more famines in years 1921-1923 and 1946-1947.",4,"https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/503330101_726259229961707_6306580476865515047_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFPnrtiswFkH25GGPGifrr4sc7nSuT8NY5Mga6QATi8mzSSnx9mFnq08pRvrQERV4Y&_nc_ohc=FtT1C2drgfcQ7kNvwG_8HLn&_nc_gid=zCl-7mq2JY-kO78KYRoZ-g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AffniKBPD5eoIbCIYBV1eFPcTKtLp7uOeg4R1pO8to33XQ&oe=690597F1&_nc_sid=10d13b","“Because russia enjoys its cycle of impunity” Say it louder for those in the back !",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",187,NA,"abba.association.leiden","clips","2024-11-23T15:33:42.000Z","Video","https://www.instagram.com/p/DCuBLOltnGo/",4761,2024-11-23,2,"Cultural",0,1,0,0,1,0,0
"62","Today marks 1000 days since russia’s invasion of Ukraine – 1000 days of bravery in fighting for national and territorial integrity and the broader principle of independence. We want to pay tribute to the defenders of Ukraine while encouraging youth to remain actively engaged in supporting Ukraine’s resistance against the aggressor.

In this context, we encourage to also be aware of the connotations in academia that undermine the notions of sovereignty and independence. The attention has been brought to the regional maps of “Europe” and “russia and Eurasia” displayed at the Area Fair for International Studies students of Leiden University on November 1. Baltic States are placed within the map of “russia and Eurasia,” while unacceptably being entirely omitted from the map of Europe. Such depictions not only fail to reflect the geopolitical realities and internationally established territorial units but also risk perpetuating narratives that undermine the principles of independence and self-determination, principles that are central to academic integrity and responsible scholarship.

An official letter has been sent to Leiden University, establishing a concern from NLT, ABBA, NLYA, and fellow youth. We invite to engage with this issue critically and to reflect on the major points of the statement above.",11,"https://scontent-mia3-2.cdninstagram.com/v/t51.29350-15/467422386_1347021186262901_388824807413953836_n.webp?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEjvLC6N4q4mMywcU2Gt7PYQS6-3AkyNzxSkY4ETzSXAoIUhEL-CS2Tio_j8PD-QxE&_nc_ohc=IG8DpmUxDnUQ7kNvwE4YBSd&_nc_gid=B7GmIHi3JHmwfU172qcNLg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afewji2-W3tnQEVSmQ5IxDJ_kYalZRbl4hWGpt2AzO0BhQ&oe=69059AF1&_nc_sid=10d13b","This is an insane level of ignorance and unacceptable. thank you aABBA for raising this issue and raising awareness about this!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",299,NA,"nlt_jaunimo_sajunga",NA,"2024-11-19T14:03:01.000Z","Sidecar","https://www.instagram.com/p/DCjjt-UsofL/",NA,2024-11-19,2,"Political",0,1,0,0,0,1,0
